"Participant_ID","task_version","withinblock_trialnumber","withinparticipant_blocknumber","BlockFileName","ImageFile","Image","TrialType","P_N_response","P_N_response.rt","CTQ_log_z","correct_response","accuracy"
"P_050","V1",4,9,"Block3.csv","Stimuli/BM05_SUR.jpg","BM05_surprised","surprised","N",0.1697477,-0.717417706,NA,NA
"P_050","V1",5,9,"Block3.csv","Stimuli/AM10_SUR.jpg","AM10_surprised","surprised","N",0.2523913,-0.717417706,NA,NA
"P_050","V1",6,9,"Block3.csv","Stimuli/WF10_AO.jpg","WF10_angry","angry","N",0.2855424,-0.717417706,"N","correct"
"P_050","V1",7,9,"Block3.csv","Stimuli/HF05_SUR.jpg","HF05_surprised","surprised","N",1.0341453,-0.717417706,NA,NA
"P_050","V1",8,9,"Block3.csv","Stimuli/WM08_HO.jpg","WM08_happy","happy","P",0.4866538,-0.717417706,"P","correct"
"P_050","V1",9,9,"Block3.csv","Stimuli/AF07_AO.jpg","AF07_angry","angry","N",0.3861989,-0.717417706,"N","correct"
"P_050","V1",10,9,"Block3.csv","Stimuli/HM11_AO.jpg","HM11_angry","angry","N",0.4843351,-0.717417706,"N","correct"
"P_050","V1",11,9,"Block3.csv","Stimuli/HF07_AO.jpg","HF07_angry","angry","N",0.5349237,-0.717417706,"N","correct"
"P_050","V1",12,9,"Block3.csv","Stimuli/BM09_SUR.jpg","BM09_surprised","surprised","N",0.6847745,-0.717417706,NA,NA
"P_050","V1",13,9,"Block3.csv","Stimuli/HF09_SUR.jpg","HF09_surprised","surprised","N",0.518722,-0.717417706,NA,NA
"P_050","V1",14,9,"Block3.csv","Stimuli/HM03_HO.jpg","HM03_happy","happy","N",0.3850945,-0.717417706,"P","incorrect"
"P_050","V1",15,9,"Block3.csv","Stimuli/BF17_SUR.jpg","BF17_surprised","surprised","N",0.2355396,-0.717417706,NA,NA
"P_050","V1",16,9,"Block3.csv","Stimuli/WF12_HO.jpg","WF12_happy","happy","N",0.2015555,-0.717417706,"P","incorrect"
"P_050","V1",17,9,"Block3.csv","Stimuli/BM02_AO.jpg","BM02_angry","angry","N",0.316514,-0.717417706,"N","correct"
"P_050","V1",18,9,"Block3.csv","Stimuli/HM07_SUR.jpg","HM07_surprised","surprised","N",0.367387,-0.717417706,NA,NA
"P_050","V1",19,9,"Block3.csv","Stimuli/AF08_HO.jpg","AF08_happy","happy","N",0.3689771,-0.717417706,"P","incorrect"
"P_052","V1",0,0,"Block5.csv","Stimuli/AF10_AO.jpg","AF10_angry","angry","N",0.672773,-0.601900206,"N","correct"
"P_052","V1",1,0,"Block5.csv","Stimuli/AF08_SUR.jpg","AF08_surprised","surprised","N",0.9504303,-0.601900206,NA,NA
"P_052","V1",2,0,"Block5.csv","Stimuli/HM02_SUR.jpg","HM02_surprised","surprised","N",0.6841957,-0.601900206,NA,NA
"P_052","V1",3,0,"Block5.csv","Stimuli/WF13_AO.jpg","WF13_angry","angry","N",0.3845707,-0.601900206,"N","correct"
"P_052","V1",4,0,"Block5.csv","Stimuli/WF12_SUR.jpg","WF12_surprised","surprised","N",0.6843011,-0.601900206,NA,NA
"P_052","V1",5,0,"Block5.csv","Stimuli/AF12_HO.jpg","AF12_happy","happy","P",0.4528011,-0.601900206,"P","correct"
"P_052","V1",6,0,"Block5.csv","Stimuli/BM08_SUR.jpg","BM08_surprised","surprised","N",0.5843477,-0.601900206,NA,NA
"P_052","V1",7,0,"Block5.csv","Stimuli/WM07_SUR.jpg","WM07_surprised","surprised","N",0.516992,-0.601900206,NA,NA
"P_052","V1",8,0,"Block5.csv","Stimuli/HM03_SUR.jpg","HM03_surprised","surprised","N",0.385249,-0.601900206,NA,NA
"P_052","V1",9,0,"Block5.csv","Stimuli/BM11_HO.jpg","BM11_happy","happy","P",0.3335111,-0.601900206,"P","correct"
"P_052","V1",10,0,"Block5.csv","Stimuli/WF02_SUR.jpg","WF02_surprised","surprised","P",0.5026557,-0.601900206,NA,NA
"P_052","V1",11,0,"Block5.csv","Stimuli/HM06_HO.jpg","HM06_happy","happy","P",0.3853187,-0.601900206,"P","correct"
"P_052","V1",12,0,"Block5.csv","Stimuli/BM12_SUR.jpg","BM12_surprised","surprised","P",0.5504226,-0.601900206,NA,NA
"P_052","V1",13,0,"Block5.csv","Stimuli/BF07_HO.jpg","BF07_happy","happy","P",0.5012919,-0.601900206,"P","correct"
"P_052","V1",14,0,"Block5.csv","Stimuli/BM05_AO.jpg","BM05_angry","angry","N",0.3529173,-0.601900206,"N","correct"
"P_052","V1",15,0,"Block5.csv","Stimuli/HM05_AO.jpg","HM05_angry","angry","N",0.36704,-0.601900206,"N","correct"
"P_052","V1",16,0,"Block5.csv","Stimuli/BF04_SUR.jpg","BF04_surprised","surprised","N",0.5509168,-0.601900206,NA,NA
"P_052","V1",17,0,"Block5.csv","Stimuli/BF14_SUR.jpg","BF14_surprised","surprised","P",0.6671813,-0.601900206,NA,NA
"P_052","V1",18,0,"Block5.csv","Stimuli/WM02_HO.jpg","WM02_happy","happy","P",0.3175254,-0.601900206,"P","correct"
"P_052","V1",19,0,"Block5.csv","Stimuli/BF05_AO.jpg","BF05_angry","angry","N",0.3350866,-0.601900206,"N","correct"
"P_052","V1",0,1,"Block2.csv","Stimuli/HF04_SUR.jpg","HF04_surprised","surprised","N",0.5669674,-0.601900206,NA,NA
"P_052","V1",1,1,"Block2.csv","Stimuli/WF10_HO.jpg","WF10_happy","happy","P",0.3352917,-0.601900206,"P","correct"
"P_052","V1",2,1,"Block2.csv","Stimuli/BF20_SUR.jpg","BF20_surprised","surprised","N",0.4162184,-0.601900206,NA,NA
"P_052","V1",3,1,"Block2.csv","Stimuli/WF04_SUR.jpg","WF04_surprised","surprised","P",0.4339546,-0.601900206,NA,NA
"P_052","V1",4,1,"Block2.csv","Stimuli/BM01_AO.jpg","BM01_angry","angry","N",0.2864366,-0.601900206,"N","correct"
"P_052","V1",5,1,"Block2.csv","Stimuli/BM07_SUR.jpg","BM07_surprised","surprised","N",0.2530833,-0.601900206,NA,NA
"P_052","V1",6,1,"Block2.csv","Stimuli/BM03_SUR.jpg","BM03_surprised","surprised","P",0.30083,-0.601900206,NA,NA
"P_052","V1",7,1,"Block2.csv","Stimuli/AM10_AO.jpg","AM10_angry","angry","N",0.3171932,-0.601900206,"N","correct"
"P_052","V1",8,1,"Block2.csv","Stimuli/HM06_AO.jpg","HM06_angry","angry","N",0.267143,-0.601900206,"N","correct"
"P_052","V1",9,1,"Block2.csv","Stimuli/HF02_SUR.jpg","HF02_surprised","surprised","N",0.6849967,-0.601900206,NA,NA
"P_052","V1",10,1,"Block2.csv","Stimuli/BF01_HO.jpg","BF01_happy","happy","P",0.4032978,-0.601900206,"P","correct"
"P_052","V1",11,1,"Block2.csv","Stimuli/WF05_AO.jpg","WF05_angry","angry","N",0.3024512,-0.601900206,"N","correct"
"P_052","V1",12,1,"Block2.csv","Stimuli/WM13_SUR.jpg","WM13_surprised","surprised","N",0.3676094,-0.601900206,NA,NA
"P_052","V1",13,1,"Block2.csv","Stimuli/AF07_HO.jpg","AF07_happy","happy","P",0.3516694,-0.601900206,"P","correct"
"P_052","V1",14,1,"Block2.csv","Stimuli/AM01_SUR.jpg","AM01_surprised","surprised","N",0.6849309,-0.601900206,NA,NA
"P_052","V1",15,1,"Block2.csv","Stimuli/BM17_SUR.jpg","BM17_surprised","surprised","N",0.3537554,-0.601900206,NA,NA
"P_052","V1",16,1,"Block2.csv","Stimuli/AM09_SUR.jpg","AM09_surprised","surprised","N",0.4857763,-0.601900206,NA,NA
"P_052","V1",17,1,"Block2.csv","Stimuli/BM02_HO.jpg","BM02_happy","happy","P",0.2530045,-0.601900206,"P","correct"
"P_052","V1",18,1,"Block2.csv","Stimuli/HF05_AO.jpg","HF05_angry","angry","N",0.4503736,-0.601900206,"N","correct"
"P_052","V1",19,1,"Block2.csv","Stimuli/HF07_HO.jpg","HF07_happy","happy","N",0.6348095,-0.601900206,"P","incorrect"
"P_052","V1",0,2,"Block7.csv","Stimuli/WM04_AO.jpg","WM04_angry","angry","N",0.351955,-0.601900206,"N","correct"
"P_052","V1",1,2,"Block7.csv","Stimuli/BF07_SUR.jpg","BF07_surprised","surprised","N",0.3169248,-0.601900206,NA,NA
"P_052","V1",2,2,"Block7.csv","Stimuli/AF08_AO.jpg","AF08_angry","angry","N",0.2854839,-0.601900206,"N","correct"
"P_052","V1",3,2,"Block7.csv","Stimuli/WF13_HO.jpg","WF13_happy","happy","P",0.2838364,-0.601900206,"P","correct"
"P_052","V1",4,2,"Block7.csv","Stimuli/BM12_AO.jpg","BM12_angry","angry","N",0.4527539,-0.601900206,"N","correct"
"P_052","V1",5,2,"Block7.csv","Stimuli/AF05_SUR.jpg","AF05_surprised","surprised","N",0.3359404,-0.601900206,NA,NA
"P_052","V1",6,2,"Block7.csv","Stimuli/BF01_SUR.jpg","BF01_surprised","surprised","N",0.3847303,-0.601900206,NA,NA
"P_052","V1",7,2,"Block7.csv","Stimuli/HM11_HO.jpg","HM11_happy","happy","P",0.4325161,-0.601900206,"P","correct"
"P_052","V1",8,2,"Block7.csv","Stimuli/AF12_SUR.jpg","AF12_surprised","surprised","N",0.2364535,-0.601900206,NA,NA
"P_052","V1",9,2,"Block7.csv","Stimuli/BF13_AO.jpg","BF13_angry","angry","N",0.4185594,-0.601900206,"N","correct"
"P_052","V1",10,2,"Block7.csv","Stimuli/BM14_SUR.jpg","BM14_surprised","surprised","N",0.2858002,-0.601900206,NA,NA
"P_052","V1",11,2,"Block7.csv","Stimuli/BM15_HO.jpg","BM15_happy","happy","P",0.2986663,-0.601900206,"P","correct"
"P_052","V1",12,2,"Block7.csv","Stimuli/HM06_SUR.jpg","HM06_surprised","surprised","P",0.6024604,-0.601900206,NA,NA
"P_052","V1",13,2,"Block7.csv","Stimuli/WM02_SUR.jpg","WM02_surprised","surprised","N",0.8185248,-0.601900206,NA,NA
"P_052","V1",14,2,"Block7.csv","Stimuli/HM10_SUR.jpg","HM10_surprised","surprised","N",0.352996,-0.601900206,NA,NA
"P_052","V1",15,2,"Block7.csv","Stimuli/AM04_HO.jpg","AM04_happy","happy","P",0.3352177,-0.601900206,"P","correct"
"P_052","V1",16,2,"Block7.csv","Stimuli/BF18_SUR.jpg","BF18_surprised","surprised","P",0.316744,-0.601900206,NA,NA
"P_052","V1",17,2,"Block7.csv","Stimuli/BF15_HO.jpg","BF15_happy","happy","P",0.3021776,-0.601900206,"P","correct"
"P_052","V1",18,2,"Block7.csv","Stimuli/AM07_SUR.jpg","AM07_surprised","surprised","N",0.3335327,-0.601900206,NA,NA
"P_052","V1",19,2,"Block7.csv","Stimuli/HF03_AO.jpg","HF03_angry","angry","N",0.3349755,-0.601900206,"N","correct"
"P_052","V1",0,3,"Block9.csv","Stimuli/BM16_SUR.jpg","BM16_surprised","surprised","N",0.3023096,-0.601900206,NA,NA
"P_052","V1",1,3,"Block9.csv","Stimuli/BF15_SUR.jpg","BF15_surprised","surprised","N",0.3016559,-0.601900206,NA,NA
"P_052","V1",2,3,"Block9.csv","Stimuli/BF16_SUR.jpg","BF16_surprised","surprised","N",0.518123,-0.601900206,NA,NA
"P_052","V1",3,3,"Block9.csv","Stimuli/WM10_AO.jpg","WM10_angry","angry","N",0.3004321,-0.601900206,"N","correct"
"P_052","V1",4,3,"Block9.csv","Stimuli/AM06_AO.jpg","AM06_angry","angry","N",0.2180595,-0.601900206,"N","correct"
"P_052","V1",5,3,"Block9.csv","Stimuli/AM08_HO.jpg","AM08_happy","happy","P",0.6355651,-0.601900206,"P","correct"
"P_052","V1",6,3,"Block9.csv","Stimuli/HF03_HO.jpg","HF03_happy","happy","P",0.2016418,-0.601900206,"P","correct"
"P_052","V1",7,3,"Block9.csv","Stimuli/HF10_SUR.jpg","HF10_surprised","surprised","N",0.4874623,-0.601900206,NA,NA
"P_052","V1",8,3,"Block9.csv","Stimuli/WF01_AO.jpg","WF01_angry","angry","N",0.301543,-0.601900206,"N","correct"
"P_052","V1",9,3,"Block9.csv","Stimuli/WM06_SUR.jpg","WM06_surprised","surprised","N",0.5521668,-0.601900206,NA,NA
"P_052","V1",10,3,"Block9.csv","Stimuli/WM08_AO.jpg","WM08_angry","angry","N",0.1357833,-0.601900206,"N","correct"
"P_052","V1",11,3,"Block9.csv","Stimuli/BF19_HO.jpg","BF19_happy","happy","P",0.3859331,-0.601900206,"P","correct"
"P_052","V1",12,3,"Block9.csv","Stimuli/BM18_AO.jpg","BM18_angry","angry","N",0.4521291,-0.601900206,"N","correct"
"P_052","V1",13,3,"Block9.csv","Stimuli/HM11_SUR.jpg","HM11_surprised","surprised","N",0.2018895,-0.601900206,NA,NA
"P_052","V1",14,3,"Block9.csv","Stimuli/BF10_SUR.jpg","BF10_surprised","surprised","N",0.5359658,-0.601900206,NA,NA
"P_052","V1",15,3,"Block9.csv","Stimuli/AF06_SUR.jpg","AF06_surprised","surprised","N",0.2012785,-0.601900206,NA,NA
"P_052","V1",16,3,"Block9.csv","Stimuli/AM02_SUR.jpg","AM02_surprised","surprised","N",0.351256,-0.601900206,NA,NA
"P_052","V1",17,3,"Block9.csv","Stimuli/WF03_HO.jpg","WF03_happy","happy","P",0.2662318,-0.601900206,"P","correct"
"P_052","V1",18,3,"Block9.csv","Stimuli/AM04_SUR.jpg","AM04_surprised","surprised","N",0.3197452,-0.601900206,NA,NA
"P_052","V1",19,3,"Block9.csv","Stimuli/HF01_HO.jpg","HF01_happy","happy","P",0.3841104,-0.601900206,"P","correct"
"P_052","V1",0,4,"Block10.csv","Stimuli/AM06_SUR.jpg","AM06_surprised","surprised","N",0.4678356,-0.601900206,NA,NA
"P_052","V1",1,4,"Block10.csv","Stimuli/WF04_HO.jpg","WF04_happy","happy","P",0.2844093,-0.601900206,"P","correct"
"P_052","V1",2,4,"Block10.csv","Stimuli/WM08_SUR.jpg","WM08_surprised","surprised","P",0.3838275,-0.601900206,NA,NA
"P_052","V1",3,4,"Block10.csv","Stimuli/BM04_SUR.jpg","BM04_surprised","surprised","N",0.1856416,-0.601900206,NA,NA
"P_052","V1",4,4,"Block10.csv","Stimuli/WF03_AO.jpg","WF03_angry","angry","N",0.3027959,-0.601900206,"N","correct"
"P_052","V1",5,4,"Block10.csv","Stimuli/BF16_AO.jpg","BF16_angry","angry","N",0.2336639,-0.601900206,"N","correct"
"P_052","V1",6,4,"Block10.csv","Stimuli/HF04_HO.jpg","HF04_happy","happy","P",0.3517662,-0.601900206,"P","correct"
"P_052","V1",7,4,"Block10.csv","Stimuli/BM01_SUR.jpg","BM01_surprised","surprised","N",0.853989,-0.601900206,NA,NA
"P_052","V1",8,4,"Block10.csv","Stimuli/AM03_AO.jpg","AM03_angry","angry","N",0.1687298,-0.601900206,"N","correct"
"P_052","V1",9,4,"Block10.csv","Stimuli/BF09_SUR.jpg","BF09_surprised","surprised","N",0.2012654,-0.601900206,NA,NA
"P_052","V1",10,4,"Block10.csv","Stimuli/BF19_SUR.jpg","BF19_surprised","surprised","P",0.500476,-0.601900206,NA,NA
"P_052","V1",11,4,"Block10.csv","Stimuli/WM10_HO.jpg","WM10_happy","happy","P",0.3344357,-0.601900206,"P","correct"
"P_052","V1",12,4,"Block10.csv","Stimuli/HF08_SUR.jpg","HF08_surprised","surprised","P",0.400905,-0.601900206,NA,NA
"P_052","V1",13,4,"Block10.csv","Stimuli/BF12_SUR.jpg","BF12_surprised","surprised","P",0.2352818,-0.601900206,NA,NA
"P_052","V1",14,4,"Block10.csv","Stimuli/AM05_SUR.jpg","AM05_surprised","surprised","N",0.3347806,-0.601900206,NA,NA
"P_052","V1",15,4,"Block10.csv","Stimuli/AM08_AO.jpg","AM08_angry","angry","N",0.3173702,-0.601900206,"N","correct"
"P_052","V1",16,4,"Block10.csv","Stimuli/HF01_AO.jpg","HF01_angry","angry","N",0.2184966,-0.601900206,"N","correct"
"P_052","V1",17,4,"Block10.csv","Stimuli/WF01_SUR.jpg","WF01_surprised","surprised","N",0.2672767,-0.601900206,NA,NA
"P_052","V1",18,4,"Block10.csv","Stimuli/AM09_HO.jpg","AM09_happy","happy","P",0.2672962,-0.601900206,"P","correct"
"P_052","V1",19,4,"Block10.csv","Stimuli/WM13_HO.jpg","WM13_happy","happy","P",0.1692354,-0.601900206,"P","correct"
"P_052","V1",0,5,"Block3.csv","Stimuli/WM11_SUR.jpg","WM11_surprised","surprised","N",0.4693036,-0.601900206,NA,NA
"P_052","V1",1,5,"Block3.csv","Stimuli/HM07_SUR.jpg","HM07_surprised","surprised","N",0.2510255,-0.601900206,NA,NA
"P_052","V1",2,5,"Block3.csv","Stimuli/HM11_AO.jpg","HM11_angry","angry","N",0.2689326,-0.601900206,"N","correct"
"P_052","V1",3,5,"Block3.csv","Stimuli/BM05_SUR.jpg","BM05_surprised","surprised","N",0.2518,-0.601900206,NA,NA
"P_052","V1",4,5,"Block3.csv","Stimuli/AF02_SUR.jpg","AF02_surprised","surprised","N",0.23495,-0.601900206,NA,NA
"P_052","V1",5,5,"Block3.csv","Stimuli/WF05_SUR.jpg","WF05_surprised","surprised","N",0.2168633,-0.601900206,NA,NA
"P_052","V1",6,5,"Block3.csv","Stimuli/WF10_AO.jpg","WF10_angry","angry","N",0.2856595,-0.601900206,"N","correct"
"P_052","V1",7,5,"Block3.csv","Stimuli/BM02_AO.jpg","BM02_angry","angry","N",0.0515223,-0.601900206,"N","correct"
"P_052","V1",8,5,"Block3.csv","Stimuli/HM03_HO.jpg","HM03_happy","happy","N",0.2673443,-0.601900206,"P","incorrect"
"P_052","V1",9,5,"Block3.csv","Stimuli/AF08_HO.jpg","AF08_happy","happy","P",0.4839575,-0.601900206,"P","correct"
"P_052","V1",10,5,"Block3.csv","Stimuli/WF12_HO.jpg","WF12_happy","happy","P",0.4177356,-0.601900206,"P","correct"
"P_052","V1",11,5,"Block3.csv","Stimuli/HF09_SUR.jpg","HF09_surprised","surprised","N",0.5843988,-0.601900206,NA,NA
"P_052","V1",12,5,"Block3.csv","Stimuli/BM03_HO.jpg","BM03_happy","happy","P",0.5854863,-0.601900206,"P","correct"
"P_052","V1",13,5,"Block3.csv","Stimuli/HF05_SUR.jpg","HF05_surprised","surprised","N",0.3005712,-0.601900206,NA,NA
"P_052","V1",14,5,"Block3.csv","Stimuli/BF17_SUR.jpg","BF17_surprised","surprised","N",0.3014145,-0.601900206,NA,NA
"P_052","V1",15,5,"Block3.csv","Stimuli/WM08_HO.jpg","WM08_happy","happy","P",0.1361751,-0.601900206,"P","correct"
"P_052","V1",16,5,"Block3.csv","Stimuli/AF07_AO.jpg","AF07_angry","angry","N",0.2678909,-0.601900206,"N","correct"
"P_052","V1",17,5,"Block3.csv","Stimuli/BM09_SUR.jpg","BM09_surprised","surprised","N",0.2178457,-0.601900206,NA,NA
"P_052","V1",18,5,"Block3.csv","Stimuli/AM10_SUR.jpg","AM10_surprised","surprised","N",0.1539559,-0.601900206,NA,NA
"P_052","V1",19,5,"Block3.csv","Stimuli/HF07_AO.jpg","HF07_angry","angry","N",0.252229,-0.601900206,"N","correct"
"P_052","V1",0,6,"Block1.csv","Stimuli/AF11_SUR.jpg","AF11_surprised","surprised","N",0.3509889,-0.601900206,NA,NA
"P_052","V1",1,6,"Block1.csv","Stimuli/BM13_SUR.jpg","BM13_surprised","surprised","N",0.2684278,-0.601900206,NA,NA
"P_052","V1",2,6,"Block1.csv","Stimuli/WF04_AO.jpg","WF04_angry","angry","N",0.3015228,-0.601900206,"N","correct"
"P_052","V1",3,6,"Block1.csv","Stimuli/HM09_SUR.jpg","HM09_surprised","surprised","N",0.1031338,-0.601900206,NA,NA
"P_052","V1",4,6,"Block1.csv","Stimuli/WM10_SUR.jpg","WM10_surprised","surprised","N",0.3693784,-0.601900206,NA,NA
"P_052","V1",5,6,"Block1.csv","Stimuli/WF14_SUR.jpg","WF14_surprised","surprised","N",0.3854891,-0.601900206,NA,NA
"P_052","V1",6,6,"Block1.csv","Stimuli/AF02_HO.jpg","AF02_happy","happy","P",0.2338224,-0.601900206,"P","correct"
"P_052","V1",7,6,"Block1.csv","Stimuli/HF04_AO.jpg","HF04_angry","angry","N",0.2848772,-0.601900206,"N","correct"
"P_052","V1",8,6,"Block1.csv","Stimuli/WF03_SUR.jpg","WF03_surprised","surprised","P",0.3512086,-0.601900206,NA,NA
"P_052","V1",9,6,"Block1.csv","Stimuli/AM09_AO.jpg","AM09_angry","angry","N",0.1688196,-0.601900206,"N","correct"
"P_052","V1",10,6,"Block1.csv","Stimuli/AM08_SUR.jpg","AM08_surprised","surprised","N",0.4021069,-0.601900206,NA,NA
"P_052","V1",11,6,"Block1.csv","Stimuli/WM13_AO.jpg","WM13_angry","angry","N",0.3180949,-0.601900206,"N","correct"
"P_052","V1",12,6,"Block1.csv","Stimuli/BM01_HO.jpg","BM01_happy","happy","P",0.2838088,-0.601900206,"P","correct"
"P_052","V1",13,6,"Block1.csv","Stimuli/HF05_HO.jpg","HF05_happy","happy","P",0.1850963,-0.601900206,"P","correct"
"P_052","V1",14,6,"Block1.csv","Stimuli/WF05_HO.jpg","WF05_happy","happy","P",0.1690119,-0.601900206,"P","correct"
"P_052","V1",15,6,"Block1.csv","Stimuli/HF03_SUR.jpg","HF03_surprised","surprised","N",0.4169813,-0.601900206,NA,NA
"P_052","V1",16,6,"Block1.csv","Stimuli/WM05_SUR.jpg","WM05_surprised","surprised","N",0.385542,-0.601900206,NA,NA
"P_052","V1",17,6,"Block1.csv","Stimuli/AM10_HO.jpg","AM10_happy","happy","N",0.3667903,-0.601900206,"P","incorrect"
"P_052","V1",18,6,"Block1.csv","Stimuli/BM02_SUR.jpg","BM02_surprised","surprised","N",0.2829524,-0.601900206,NA,NA
"P_052","V1",19,6,"Block1.csv","Stimuli/BF19_AO.jpg","BF19_angry","angry","N",0.134795,-0.601900206,"N","correct"
"P_052","V1",0,7,"Block6.csv","Stimuli/WF13_SUR.jpg","WF13_surprised","surprised","N",0.4688332,-0.601900206,NA,NA
"P_052","V1",1,7,"Block6.csv","Stimuli/AF02_AO.jpg","AF02_angry","angry","N",0.2028177,-0.601900206,"N","correct"
"P_052","V1",2,7,"Block6.csv","Stimuli/BF07_AO.jpg","BF07_angry","angry","N",0.2195737,-0.601900206,"N","correct"
"P_052","V1",3,7,"Block6.csv","Stimuli/WF11_SUR.jpg","WF11_surprised","surprised","N",0.2019221,-0.601900206,NA,NA
"P_052","V1",4,7,"Block6.csv","Stimuli/AF12_AO.jpg","AF12_angry","angry","N",0.1848109,-0.601900206,"N","correct"
"P_052","V1",5,7,"Block6.csv","Stimuli/BM12_HO.jpg","BM12_happy","happy","P",0.1353437,-0.601900206,"P","correct"
"P_052","V1",6,7,"Block6.csv","Stimuli/BM11_AO.jpg","BM11_angry","angry","N",0.1664176,-0.601900206,"N","correct"
"P_052","V1",7,7,"Block6.csv","Stimuli/HM01_SUR.jpg","HM01_surprised","surprised","N",0.63515,-0.601900206,NA,NA
"P_052","V1",8,7,"Block6.csv","Stimuli/WM04_HO.jpg","WM04_happy","happy","P",1.187842,-0.601900206,"P","correct"
"P_052","V1",9,7,"Block6.csv","Stimuli/AM03_HO.jpg","AM03_happy","happy","P",1.3348044,-0.601900206,"P","correct"
"P_052","V1",10,7,"Block6.csv","Stimuli/BF13_HO.jpg","BF13_happy","happy","P",0.0847228,-0.601900206,"P","correct"
"P_052","V1",11,7,"Block6.csv","Stimuli/HM08_HO.jpg","HM08_happy","happy","P",0.2169253,-0.601900206,"P","correct"
"P_052","V1",12,7,"Block6.csv","Stimuli/WM02_AO.jpg","WM02_angry","angry","N",0.2176581,-0.601900206,"N","correct"
"P_052","V1",13,7,"Block6.csv","Stimuli/WF06_SUR.jpg","WF06_surprised","surprised","N",0.3362645,-0.601900206,NA,NA
"P_052","V1",14,7,"Block6.csv","Stimuli/BF05_SUR.jpg","BF05_surprised","surprised","N",0.1679611,-0.601900206,NA,NA
"P_052","V1",15,7,"Block6.csv","Stimuli/WM12_SUR.jpg","WM12_surprised","surprised","N",0.1021168,-0.601900206,NA,NA
"P_052","V1",16,7,"Block6.csv","Stimuli/BM15_SUR.jpg","BM15_surprised","surprised","N",0.2515641,-0.601900206,NA,NA
"P_052","V1",17,7,"Block6.csv","Stimuli/WF15_SUR.jpg","WF15_surprised","surprised","P",0.6859272,-0.601900206,NA,NA
"P_052","V1",18,7,"Block6.csv","Stimuli/AF10_SUR.jpg","AF10_surprised","surprised","P",0.5177051,-0.601900206,NA,NA
"P_052","V1",19,7,"Block6.csv","Stimuli/HM05_SUR.jpg","HM05_surprised","surprised","N",0.2845968,-0.601900206,NA,NA
"P_052","V1",0,8,"Block4.csv","Stimuli/BM11_SUR.jpg","BM11_surprised","surprised","P",0.6690285,-0.601900206,NA,NA
"P_052","V1",1,8,"Block4.csv","Stimuli/WM03_SUR.jpg","WM03_surprised","surprised","N",0.3185893,-0.601900206,NA,NA
"P_052","V1",2,8,"Block4.csv","Stimuli/WF10_SUR.jpg","WF10_surprised","surprised","N",0.2174738,-0.601900206,NA,NA
"P_052","V1",3,8,"Block4.csv","Stimuli/BF04_AO.jpg","BF04_angry","angry","N",0.3028479,-0.601900206,"N","correct"
"P_052","V1",4,8,"Block4.csv","Stimuli/BM03_AO.jpg","BM03_angry","angry","N",0.1682231,-0.601900206,"N","correct"
"P_052","V1",5,8,"Block4.csv","Stimuli/BM05_HO.jpg","BM05_happy","happy","P",0.4012917,-0.601900206,"P","correct"
"P_052","V1",6,8,"Block4.csv","Stimuli/WF12_AO.jpg","WF12_angry","angry","N",0.2528037,-0.601900206,"N","correct"
"P_052","V1",7,8,"Block4.csv","Stimuli/BF03_SUR.jpg","BF03_surprised","surprised","N",0.1686836,-0.601900206,NA,NA
"P_052","V1",8,8,"Block4.csv","Stimuli/HF07_SUR.jpg","HF07_surprised","surprised","N",0.2040392,-0.601900206,NA,NA
"P_052","V1",9,8,"Block4.csv","Stimuli/WF07_SUR.jpg","WF07_surprised","surprised","P",0.4847055,-0.601900206,NA,NA
"P_052","V1",10,8,"Block4.csv","Stimuli/HM03_AO.jpg","HM03_angry","angry","N",0.2187411,-0.601900206,"N","correct"
"P_052","V1",11,8,"Block4.csv","Stimuli/HM08_AO.jpg","HM08_angry","angry","N",0.2513648,-0.601900206,"N","correct"
"P_052","V1",12,8,"Block4.csv","Stimuli/AF07_SUR.jpg","AF07_surprised","surprised","N",0.4161154,-0.601900206,NA,NA
"P_052","V1",13,8,"Block4.csv","Stimuli/AM11_SUR.jpg","AM11_surprised","surprised","N",0.5350683,-0.601900206,NA,NA
"P_052","V1",14,8,"Block4.csv","Stimuli/AF01_SUR.jpg","AF01_surprised","surprised","P",0.7183376,-0.601900206,NA,NA
"P_052","V1",15,8,"Block4.csv","Stimuli/BF05_HO.jpg","BF05_happy","happy","P",0.3025862,-0.601900206,"P","correct"
"P_052","V1",16,8,"Block4.csv","Stimuli/BM18_SUR.jpg","BM18_surprised","surprised","N",0.2845649,-0.601900206,NA,NA
"P_052","V1",17,8,"Block4.csv","Stimuli/WM06_HO.jpg","WM06_happy","happy","P",0.5840863,-0.601900206,"P","correct"
"P_052","V1",18,8,"Block4.csv","Stimuli/HM05_HO.jpg","HM05_happy","happy","P",0.353141,-0.601900206,"P","correct"
"P_052","V1",19,8,"Block4.csv","Stimuli/AF10_HO.jpg","AF10_happy","happy","P",0.5523747,-0.601900206,"P","correct"
"P_052","V1",0,9,"Block8.csv","Stimuli/BF01_AO.jpg","BF01_angry","angry","N",0.4508279,-0.601900206,"N","correct"
"P_052","V1",1,9,"Block8.csv","Stimuli/AM03_SUR.jpg","AM03_surprised","surprised","N",0.2692495,-0.601900206,NA,NA
